,train_image_id_count,question_count,answer_count
1039,80634,"where did the pizza top with broccoli , onions , and red peppers sitting on a table",box
1040,517603,where is the horse pulling four people,cart
1041,336593,where is the piece of cake with ice cream,bowl
1042,64170,where did the group of people on bicycles gather,street
1043,172680,where is the little boy pointing,kitchen
1044,428149,where is the man sitting,car
1045,308251,where did the young girl with an arm cast,bathroom
1046,250949,where does bananas by man who do not look pleased,cart
1047,127304,where are the bunch of giraffes standing,pin
1048,422295,where is the large brown cow laying down,street
1049,343484,where do flowers sit in front a closed window,box
1050,357208,where does the man stand near a bus on a foggy night,vest
1051,3992,where does purple ice cream sit,cup
1052,75114,where do the woman and a child sit,kitchen
1053,84558,where is the woman standing,museum
1054,295686,where is the painted bench,library
1055,349709,where is smiling young lady cuts a cake,kitchen
1056,445768,where are the group of giraffes standin,pin
1057,427946,where is the woman laying,bed
1058,320875,where are two women having a conversation,kitchen
1059,100014,where is the sculpture of a bird sitting,window
1060,457085,where are two black and white cats sitting,window
1061,511803,where is the person sitting down,room
1062,246161,where is an old airplane displayed,museum
1063,407266,where is a metal toilet,stall
1064,149918,where is an overweight person taking a picture,mirror
1065,525012,where is the chef wearing an apron,kitchen
1066,388312,where is an adorable cat peaking its head up,luggage
1067,515430,where does the photo through a car windshield show a car on a highway and a woman,mirror
1068,422828,where is the bun with spaghetti inside,container
1069,429207,where is the man holding a stop sign,vest
1070,397253,where is the desk with two computer monitors seen,bedroom
1071,213366,where is the fire truck parked,station
1072,152389,where are the couple of people standing,shower
1073,137931,where is the dog being pushed around,cart
1074,341198,where did the single rise,vase
1075,462997,where are two elephants eating plants,zoo
1076,425758,where does chef 's cooking while people wait to order food,kitchen
1077,568660,where is the woman peeling a banana,house
1078,545351,where do the couple stand on the top of a slope,equipment
1079,326124,where is woman playing a video game,room
1080,570522,where is the woman taking a bite of pizza,restaurant
1081,104610,where is an old plane,garage
1082,270211,"where are the van , a motorcycle , and child 's bicycle parked",driveway
1083,185945,where does the child with a glove run,road
1084,482841,where did the cat nestle up,sink
1085,308110,where is the modern train sitting,station
1086,579725,where did the yellow rise,vase
1087,102437,where does two diffrent people 's paddling in a river,canoe
1088,256664,where did the bbq sandwich serve,basket
1089,508592,where did the serving of broccoli casserole serve,bowl
1090,148807,where did the multicolor floral arrangement place on a table,vase
1091,491737,where is the man preparing food while standing,kitchen
1092,369338,where is the little girl laying down,crib
1093,392154,where is the person taking a flash photo,mirror
1094,382582,where is the very fluffy kitty cat sitting back,chair
1095,42705,where is the person on the road in front of a store being followed by a bus,scooter
1096,379434,where is the man holding a frisbee next to a fireplace,room
1097,292818,where do the bath tub sitting,bathroom
1098,578519,where are the woman and a child petting a sheep,pen
1099,369811,where do the pair of cows eat hay together,stall
1100,277857,where is an asian woman eating a meal,restaurant
1101,241126,where do the man train using his cell phone,subway
1102,94925,where are people sitting and walking,airport
1103,581486,where is the man wearing a bow tie,library
1104,26086,where do the toilet and sink sit,bathroom
1105,367853,where are flowers on an outdoor table,vase
1106,250607,"where is the plumbing exposed , with pipes and wires",bathroom
1107,299123,where are two horses made ready,carriage
1108,359775,where is the person putting some grapes,bowl
1109,570483,where is the pizza with a lot of toppings displayed,box
1110,201278,where is an orange train engine sitting,station
1111,320117,where is the skateboarder doing a flip,street
1112,561756,where are flowers and foliage,vase
1113,373252,where is the cat curled and sitting,sink
1114,259366,where is the young man wearing a tie standing,doorway
1115,24915,where is the person looking down,snowboard
1116,90827,where is the dog riding and wearing a leash,car
1117,233379,where does the black cat with yellow eyes sit,chair
1118,237762,where are the bunch of bananas,bowl
1119,220571,where is the young boy reading a book,bed
1120,264236,where are clothing neatly packed,suitcase
1121,235683,where do ver many bottles an cooks with aprons,kitchen
1122,275413,where is the man putting an uncooked turkey,oven
1123,467180,where do the toilet bowl,stall
1124,365934,where is the woman sitting,tub
1125,352264,where did an airplane mount,garden
1126,453354,where is the person trimming down a plant,kitchen
1127,452872,where did the cat curl up asleep,bed
1128,246016,where does the child hold a toy,bed
1129,269234,where is the man looking out of a window,bed
1130,203112,where is the woman sitting,chair
1131,257029,where is some fruit growing,garden
1132,251405,where do the man standing look at a cake,kitchen
1133,442060,where is the lamp on and red flower is,vase
1134,359363,where is the woman putting something while her dog watches,oven
1135,133905,where does the woman prepare her hair,room
1136,208000,where is the woman drying her hair,room
1137,119263,where are two children laying reading a book,bed
1138,424665,where are these miniature figurine donuts,box
1139,110169,where is the white toilet sitting,bathroom
1140,301916,where are the kids playing baseball,street
1141,502459,where is the stuffed giraffe placed,bag
1142,255226,where is the young girl holding up a black & decker product,box
1143,121977,where is the pink and white flower with leaves,vase
1144,280454,where is the repair man fixing the cabinet,kitchen
1145,559682,where is the spoon,jar
1146,363919,where are some women preparing some food,kitchen
1147,337857,where does the giraffe eat from the top of a pole,zoo
1148,503318,where did the toilet with its lid close,bathroom
1149,532998,where is the girl waiting,subway
1150,484332,where does an oven sit,kitchen
1151,561323,where do the group of people stand,kitchen
1152,524531,where do the two giraffes stand tall,cage
1153,495850,where do the rearview mirror reflecting a dog,car
1154,456309,where is the man wearing a tie and suit,room
1155,74601,where is the light on,bedroom
1156,305227,where do the youth and a dog float,boat
1157,314092,where did the group of people gather,street
1158,235953,where is the bunch of food laying,tray
1159,325173,where is the picture with indivuals surrounding her,bed
1160,338289,"where did the pizza top with ham , spinach , sauce and cheese , cooking",oven
1161,150919,where did the black cat ball up,suitcase
1162,96984,where do the large white teddy bear sitting,chair
1163,235609,where is the man taking a picture of himself,mirror
1164,332578,where are people sitting and standing,room
1165,372292,where did the motorcycle park,garage
1166,331544,where are the people working,library
1167,157693,where is the woman playing tennis,wheelchair
1168,47680,where is an older man wearing glasses standing,kitchen
1169,486193,where do the man gear skiing down a slope,ski
1170,553051,where is the blond man taking a picture,vest
1171,302481,where is the large helicopter while a large plane is outside,hangar
1172,245853,where is young girl acting silly,room
1173,228105,where did several pieces of luggage pack,car
1174,459879,where does the flower sit next to a parking meter head,vase
1175,235906,where is the polar bear eating a carrot,zoo
1176,160952,where does the long table sit,room
1177,191156,where is the cat sitting,fridge
1178,189912,where are the group of people lined up,airport
1179,513744,where is the cup of toothbrushes reflected,mirror
1180,52096,where is someone holding a sandwich,tray
1181,114510,where did the selfie shoot,door
1182,468280,where are the flock of sheep,pen
1183,450478,where is the beautiful red haired lady preparing food,kitchen
1184,150669,where does an over-sized clock sit,office
1185,189045,where is an empty bed white,bedroom
1186,193476,where are the toilet and sink shown,bathroom
1187,359399,where is the guy wearing a suit,room
1188,30803,where did the tin wrap,foil
1189,94145,where is big old vehicle plain to see,mirror
1190,398494,where did the bicycle park,kitchen
1191,185247,where is the man pushing a cart,airport
1192,226611,where is the large bed sitting,bedroom
1193,350960,where is the man preparing food while standing,kitchen
1194,259712,where are the bunch or random things sitting,drawer
1195,43001,where do the bunch of traffic sit packed,street
1196,139523,where is the man playing a game,room
1197,529671,where are two grown giraffes and a baby giraffe,zoo
1198,419273,where did the gray cat curl up,basket
1199,460830,where is the pepperoni pizza sitting out,box
1200,13922,where are the banana and other ingredients,pot
1201,570483,where are the large pizza with meditteranean toppings,box
1202,182968,where did an open open next to a closed oven mount,wall
1203,311076,where are the hockey fans gqthered,street
1204,201372,where do the person gear going down a small hill,ski
1205,359872,where do two captive elephants stand,zoo
1206,551279,where is the big pizza with lots of sauce,box
1207,430092,where is the smiling woman standing,garden
1208,118480,where is the gray cat laying,sink
1209,540750,where did the black cat paint white,room
1210,536474,"where are some green vegetables , meat , and noodles",bowl
1211,114561,where is the man working carving a baseball bat,shop
1212,422779,where do the bathroom vanity and suit and door open to show two beds,bedroom
1213,204345,where did teddy bear tuck,bedroom
1214,565264,where did assortment of fruit and wines display,store
1215,153340,where did three motorcycles park,garage
1216,428599,where is the pastry being cooked,oven
1217,261298,where is the man relaxing,chair
1218,576219,where does the building with a clock stand,street
1219,28012,where is the girl sitting while she 's on her phone,chair
1220,84259,where is the plate of veggies and carbohydrates placed,tray
1221,2083,where are some girls and one is doing dishes,kitchen
1222,353237,where is the baby being given a birthday cake with a `` 1 '' candle,chair
1223,562999,where is the cat sitting,bath
1224,7367,where did variety of fruits display,container
1225,203179,where does the small kitten sit,cup
1226,49866,"where are people sitting and standing ,",car
1227,402113,where does the man in a suit stand,doorway
1228,330652,where are the two kids playing around,booth
1229,356369,where is the zebra putting its nose,plant
1230,51949,where are the coupe of toilets,room
1231,54692,where is the man cooking dinner,kitchen
1232,283615,where is the woman working next to her,kitchen
1233,461110,where is the girl lying,bed
1234,256385,where are two people playing video games,room
1235,398331,where are some people traveling and ready to go,street
1236,20702,where does the woman feed a baby,chair
1237,540947,where are the baseball players playing,stadium
1238,445814,where are the couple of elephants playing,zoo
1239,139009,where does the girl walk to the school bus,backpack
1240,377339,where did the child crouch inside a suitcase and a girl sitting,suitcase
1241,532775,where is the man laying,bed
1242,483272,where are the animals all together,barn
1243,325173,where is the women laying,bed
1244,427040,where did two young girls lay using laptops,bed
1245,178770,where are the sink and shelves of towels,bathroom
1246,22478,where are the bare essentials needed,apartment
1247,98013,where is the lady holding up a cell phone,mirror
1248,362067,where does the truck with a guitar on the side sit,sidewalk
1249,110979,where is the cat sitting,luggage
1250,325665,where is the white couch,room
1251,515893,where are two sinks beneficial to homeowners,bathroom
1252,295686,where is the bench standing,store
1253,345598,where is the shop vac sitting where a wall has been cut out,tub
1254,371773,where is the cat sitting,sink
1255,436649,"where is the man levitating himself , a baby and other things",kitchen
1256,323133,where is the gray cat sitting on a dark blue couch,room
1257,401167,where is the man going downhill,snowboard
1258,215315,where are two adult elephants and one young elephant,zoo
1259,298573,where are dishes being watched,sink
1260,115619,where is the man sitting,kitchen
1261,32442,where does the woman hold a blue sign,street
1262,388527,where are two people sitting,bench
1263,117031,where was the man holding his snowboard up,house
1264,40219,where does man smiling while another man take a photograph,mirror
1265,297984,where is the pizza with different sections shown,box
1266,323583,where is the polar bear lounging,tub
1267,362659,where is the teddy bear lying,basket
1268,254007,where is the large tv still contained,box
1269,560355,where is luggage,rack
1270,564912,where is the metallic refrigerator freezer sitting,kitchen
1271,459819,where is the nintendo wii with a picture of a hand holding a game controller,box
1272,129006,where are some bagels,oven
1273,240080,where does several brown teddy bear hanging,window
1274,134589,where is the woman rolling her luggage,station
1275,333407,where is the dog sitting,sink
1276,540059,where is the man eating a hot dog,chair
1277,162237,where does the person travel through a small lake,boat
1278,303668,where are the display of bananas shown,store
1279,549011,where did an airplane photograph,hangar
1280,135878,where is a chubby bird,plant
1281,460830,where is the thin crust pepperoni pizza,box
1282,119370,where are several surfboards standing,store
1283,363880,where did the pizza top,box
1284,374133,where is the teddy bear tucked,bed
1285,532342,where are the couple of motorcycles parked,tent
1286,191310,where is the young girl wearing a purple jacket and pink pants while playing,street
1287,131300,where is the pizza cooked,oven
1288,357095,where do the brown teddy bear sitting,chair
1289,83862,where is the sausage being served on a round roll,restaurant
1290,299811,where is the white toilet not being used,bathroom
1291,299933,where are the cat and a stuffed cat sitting,chair
1292,22415,where is the cat sticking its head,vase
1293,20727,where does the frontier airplane sit,hangar
1294,319062,where do two white dogs sit,car
1295,330451,where does the small pizza sit,box
1296,307316,where does the man in dress clothes adjust his tie,bedroom
1297,239365,where does the woman with a satchel and umbrella stand,hallway
1298,276491,where is the man laying,bed
1299,9983,where are the mother and her grown daughter sitting and smiling for the camera,restaurant
1300,268876,where does the bald man give,airport
1301,79559,where do the pink teddy bear sitting,dryer
1302,506641,where is the man preparing something,kitchen
1303,150669,where does the large clock read the time of 9:45,room
1304,406187,where are two men fixing their hair,mirror
1305,574153,where are many bananas hanging from a ceiling,room
1306,391213,where is the woman working,kitchen
1307,389731,"where are broccoli , cauliflower , and carrots",container
1308,557490,where are five young adults gathered,kitchen
1309,220571,where is the boy reading a book,bed
1310,74825,where is the kitten sitting,chair
1311,332562,where is the baby bear roaming around,backyard
1312,214067,where are the dozen doughnuts ready to be eaten,box
1313,436717,"where did the man rid ,",boat
1314,27190,where are people looking at fresh produce,store
1315,336735,where does the man lay,bed
1316,315383,where is the person sitting,chair
1317,104188,where is the family playing and watching others play video games,room
1318,218956,where is the man urinating,restroom
1319,547089,where are three skate boarders preparing to ride,bowl
1320,154068,where did an airplane park where it is on display,building
1321,223831,where are the five people gathered together,room
1322,505980,where is the young boy looking,mirror
1323,371143,where is the boy practicing his baseball swing,cage
1324,294353,where do purple flowers add embellishment to a table set with shakers and a fork,vase
1325,44814,where is the watchdog sitting and going away,canoe
1326,253170,where are several different donuts placed,bowl
1327,237550,where did bikes and motorcycles line up,building
1328,350701,where is the girl playing a video game,room
1329,494891,where is the cat lying,sink
1330,485654,where are two toilets covered with trash bags like they are broken,bathroom
1331,534954,where is the woman letting a hawk go,glove
1332,392319,where is the redheaded woman sitting,restaurant
1333,94791,where is the vegetable pizza ready to go,oven
1334,512892,where are the couple of pans cooking,oven
1335,546473,where are these young skateboarders showing off their equipment,street
1336,425063,where are many different donuts,box
1337,270166,where are the big giraffe and a small giraffe,pen
1338,326570,where are two people playing wii games,room
1339,525450,where are two children sharing a chair,backyard
1340,579865,where is the dog standing,garage
1341,24299,where is the cat lounging,chair
1342,292993,where is the cat observing its own visage,mirror
1343,477468,where are two men using laptops,shop
1344,411857,where did the tennis racket make,office
1345,218368,where is the man making a face as he takes a picture with an iphone,mirror
1346,326414,where is the man laying,bed
1347,565637,where did couches and a wall mount television,room
1348,183957,where is the cat sleeping,chair
1349,283476,where is someone cooking broccoli and other vegetables,pan
1350,77298,where is the train pulling up,station
1351,475663,where is the dog sleeping next to a stuffed animal,cage
1352,469137,where are,zoo
1353,395614,where is the red train stopped,station
1354,2752,where are the group of women gathered,room
1355,234006,where does the baseball player swing,cage
1356,471834,where are black leather sofas arranged,room
1357,21942,where is the yellow and blue train sitting,station
1358,56364,"where do apples , lemons , and oranges lie",sink
1359,92288,where is the food entree with a salad served,dish
1360,407808,where is the island near the dining room table with four chairs,kitchen
1361,286521,where are some cows,painting
1362,214852,where is the man while people watch him,cage
1363,46674,where is the child holding an orange umbrella,shower
1364,516119,where is the man taking a picture of himself,bathroom
1365,242405,where is the large propeller plane parked,hangar
1366,258495,where is the tan bed,bedroom
1367,72605,where is the cat sitting,sink
1368,282943,where is the woman lying,bed
1369,413754,where is baseball players playing a game,stadium
1370,325799,where are purple and yellow flowers with greenery,container
1371,74335,where are the group of friends standing laughing,kitchen
1372,54918,where is the black cat sitting,sink
1373,46298,where did the bunch of hotdogs place to cook,pot
1374,508008,where are some adults and children playing,pool
1375,579447,where are fresh carrots sitting,basket
1376,293252,where is the bench empty,garden
1377,343570,where is the woman laying,bed
1378,112553,where is the cat standing,kitchen
1379,86226,where are the television and sofa sitting,room
1380,500945,where did the red and white subway train stop,station
1381,337682,where are the couple of cows walking,road
1382,11812,where does the large freight train sit,station
1383,308936,where is the woman sitting,chair
1384,410409,where are people playing mario kart on a projector screen,classroom
1385,122093,where are some friends hand shaking,stadium
1386,291770,where is the colorful green bird flying around,cage
1387,7104,where is the man eating a large hot dog,street
1388,40901,where is the young man washing his hands,sink
1389,359565,where are small flowers placed,bottle
1390,278962,where did pizza baked in modern wood fire hearth,kitchen
1391,562325,"where is the man kicking a soccer ball ,",stadium
1392,109357,where is the parade on a city street pictured,photograph
1393,257955,"where are the corn and other eatables , and a bottle and wine glass are near it",plate
1394,105877,where is the woman brushing her hair standing,room
1395,443575,where do the computer monitor,office
1396,262528,where is the baseball player catching a ball,glove
1397,581396,where is the man pointing a digital camera at himself,mirror
1398,57810,where is the woman laying,bed
1399,547475,"where are many chefs in tall , white hats preparing meals",kitchen
1400,219489,where is two giraffe standing,zoo
1401,111281,where are two girls looking as one of them takes a photo,mirror
1402,204424,where does the wooden bench sit,garden
1403,503809,where is the sink seen in this photo,restroom
1404,509764,"where is one cat laying , and the other is standing",floor
1405,8320,where are zebra 's walking around,cage
1406,523964,where is the woman using her laptop,room
1407,65457,where is an orange and white cat lying,sink
1408,149938,where are two young men holding nintendo wii controllers,room
1409,104817,where is the man holding plates of food,kitchen
1410,357512,where are the group of cows shown,barn
1411,64423,where do the cat isw getting comfortable,suitcase
1412,481178,where does the person with a baseball bat stand,box
1413,324456,where is the small cat sitting,bowl
1414,185166,where is the white horse standing,barn
1415,296978,where does the woman stand,airport
1416,362140,where is the woman taking a picture of herself,mirror
1417,486595,where are the couple of scooters parked,building
1418,42725,where are three women washing dishes,kitchen
1419,377745,where is a toilet and a painting,bathroom
1420,390710,where do many large appliances await installation,room
1421,160102,where are two women standing next to each other,room
1422,17587,where do two people eat a meal,restaurant
1423,581637,where are the boy and a woman seated,room
1424,425179,where is the bed made with white linens,room
1425,440347,where is the skate boarder doing tricks,pipe
1426,247858,"where are two urinals on the floor , and a man is taking pictures",mirror
1427,181612,where does the young make skateboarder do a trick,street
1428,450856,where did some chocolate cover doughnuts,bag
1429,347700,where is the man holding a cell phone,car
1430,297175,where do donuts and a pastry sit,box
1431,207775,where did the face of a woman in sunglasses reflect,mirror
1432,263744,"where are apples , oranges and a banana",bowl
1433,228376,where is the blue flower next to the pear,vase
1434,166296,where does proportion carry grapes and chicken spice,container
1435,525779,where is the stop light,street
1436,138891,where is the small plane while a man looks at it closely,hangar
1437,557227,where is the white refrigerator freezer sitting,kitchen
1438,434328,where did two boxes of fruits oranges and pear keep,shop
1439,155102,where are the purple tulips wilting,vase
1440,356868,where does the woman take a picture of herself,mirror
1441,210612,where are the bed with a bureau and a mirror shown,bedroom
1442,453802,where is the good entree served,bowl
1443,282889,where does the chef stand,kitchen
1444,348528,where is the flower sitting near the sink,vase
1445,96653,where do the person gear trekking through the snow,ski
1446,167234,where is the white toilet,bathroom
1447,494680,where did the woman standing next to a life size bear,store
1448,121088,where is the black and white cat sitting,window
1449,175476,where is the toddler practicing using a toilet,bathroom
1450,36544,where do the three tier chocolate fudge cake,shop
1451,456309,where is the man tightening his tie,mirror
1452,522185,where does the woman use a cell phone to take a picture,mirror
1453,26538,where are two giraffes standing,zoo
1454,535917,where does the light without a fixture shin,bathroom
1455,508612,where are the couple of zebras standing,pin
1456,20583,where is the white toilet sitting,bathroom
1457,127007,where is a figurine by the computer keyboard,office
1458,395817,where is the man laying,bed
1459,129648,"where did the boy skateboard ,",pool
1460,480991,where did cat curl up,bag
1461,579437,where is the broken toilet sitting,bathroom
1462,201299,where are pink and white roses,vase
1463,87338,where is the small dog sitting,oven
1464,512892,where are several pastries being prepared,oven
1465,7697,where are two giraffes eating,zoo
1466,407911,where do large stand alone bathtub with lots of cabinets,bathroom
1467,405843,where did several surfboards pile,backyard
1468,33799,where did the bird drinking water hang outside a window,bottle
1469,169854,where is the young girl reading,bed
1470,335380,"where are the toilet , sink , and tub reflected",mirror
1471,3249,"where is the bird perched on a sill , looking",window
1472,63974,where do the mini fridge sitting,kitchen
1473,284144,where do people browse and relax,store
1474,424161,where is a fire place and two chairs,room
1475,339074,where does an old historic photo show carriages,street
1476,349777,where is an orange and white cat sitting,car
1477,480121,where is the woman ordering food,restaurant
1478,210189,where does shirtless man take a selfie in mirror,bathroom
1479,478375,"where are the shower , toilet and sink highlights",bathroom
1480,370928,where does the bag of chips and some snacks with a door that lead outside,room
1481,451493,where is the cat lying,bowl
1482,327328,where is an orange cat sitting,bag
1483,519939,where are the woman and a child,stadium
1484,558576,where did freshly make sugared donuts,bag
1485,107176,where is someone looking at his computer,room
1486,344214,where is some very cute looking geese,pen
1487,493773,where is an elephant eating some food,pen
1488,380086,where is two giraffe standing side by side,pen
1489,272901,where is a bicyclist,lane
1490,251557,where is a striped curtain,bathroom
1491,419026,where did the deep dish pizza top with several kinds of toppings,pan
1492,454258,where are the bunch of apples,bowl
1493,388961,where is man checking the ceiling,room
1494,452441,where are colorful boxes stacked up,booth
1495,205007,where does the woman sit with her legs elevated,bench
1496,502827,where is the woman blow drying her hair,bathroom
1497,6488,where are the herd of sheep and babies standing,pen
1498,182275,where is the man shaving a white sheep,pen
1499,340419,where is the food almost ready to be eaten,dish
1500,381509,where is boy riding a skate board,building
1501,525533,where does the man smile holding a plate of food and a cup,chair
1502,64836,where are the fresh carrots o the counter,kitchen
1503,520039,where do three women stand and eat pizza,kitchen
1504,78400,where is the woman giving a man a haircut,shop
1505,187253,where are people walking,airport
1506,259760,where is the bed with the sheets hanging to the floor,bedroom
1507,315517,where is the cat sitting,room
1508,361778,"where does the teddy bear sit , holding a greeting card",chair
1509,503274,"where is the room ready for the new mother and baby , decorated with vintage finds",house
1510,228043,"where is a 4-post bed , a dresser and flowery wallpaper",bedroom
1511,210845,where are the bunch of kids eating pizza,restaurant
1512,463055,where does the little boy sit as he watches a laptop screen,chair
1513,369637,where is the large bed,room
1514,229827,where are the group of kids playing video games together,room
1515,168500,where does the dog investigate the shower,bathroom
1516,215523,where do three stuffed animals sit while a hand holds up a hot dog with mustard,box
1517,294426,where do the back of a persons head sitting,cart
1518,227498,where is the toilet sitting,bathroom
1519,546114,where is black refrigerator sitting,cabinet
1520,395817,where does an older man lie,bed
1521,363719,where are men enjoying a freshly made pizza,restaurant
1522,179134,where do the transit train,station
1523,22987,where did the woman with her face paint smiling,mirror
1524,369167,where is the baby boy laying,bed
1525,89792,where is the very nice looking living and dining room,house
1526,149185,where is the boy doing skate board tricks,street
1527,155253,where are two young ladies sleeping,station
1528,376266,where does figurine 's sitting out,street
1529,548141,where is the gray cat sitting,suitcase
1530,570016,where do the fruit and vegetable stand,store
1531,521953,where is the black dog sitting,kitchen
1532,469301,where are the couple of people,boat
1533,179696,where did assortment of foods with sauce serve,bowl
1534,259113,where did the small blue and white plane park,hangar
1535,451987,where is the man preparing something to go,blender
1536,318475,where does the slice of broccoli pizza sit,box
1537,107977,where does the partially-made bed sit,bedroom
1538,28976,"where are giraffes standing , and one is eating grass",building
1539,14180,where is the young man wearing glasses and a dr seuss hat sitting and holding a snowboard,chair
1540,331505,where did assorted fruits display,bowl
1541,560969,where is the boy eating some food,chair
1542,200343,where is no sitting furniture,room
1543,542804,where did the wood grain finish,kitchen
1544,235624,where are two people taking a photograph of themselves,mirror
1545,517294,where is the zebra lying on the ground as others play,road
1546,12461,where do the closed toilet bowl,bathroom
1547,417885,where did numbered papers tap,kitchen
1548,296159,where is the hotdog wrapped up,foil
1549,21320,where does an old white refrigerator sit,kitchen
1550,520810,where are the group of business men being filmed,warehouse
1551,130880,where is the big pink flower,vase
1552,202186,where is the small dog laying,suitcase
1553,123539,where is the cook standing while making a meal,kitchen
1554,236406,where are three zebras walking around or resting,zoo
1555,298182,where does an orange bicycle stand out,photograph
1556,68445,where does the lovely bouquet of carnations and other flowers sit,vase
1557,564162,where is the red fire extinguisher,room
1558,278963,where is the person sitting,bed
1559,430396,where are bananas and lemons placed,bowl
1560,441258,where did the chair with the arms and legs of s stuff animal,room
1561,165766,where do the yellow and green fire hydrant sitting,sidewalk
1562,527073,where does 7 stuffed teddy bear sitting,wagon
1563,39434,where is man moving a refrigerator,building
1564,29104,where is the chef preparing food,kitchen
1565,204407,where are two small couches and a flat-screen television,room
1566,521339,where is the young skateboarder jumping a ramp,pipe
1567,84881,where is the cat laying,sink
1568,570568,"where is man brushing teeth , yet shaving in close view",mirror
1569,289276,where is the woman standing,garage
1570,476993,"where does the small white , orange and red plane rest",airport
1571,92206,where are men taking pictures on with their phones,bar
1572,29041,where are two people taking pictures,mirror
1573,14575,where are the person while people in a closet sticking their arms and hands through an open door,bed
1574,518081,where does the cat sit on the lid of the commode,bathroom
1575,140108,where is dark colored furniture sitting,room
1576,578843,where is the bench sitting,room
1577,481120,where do the pair of scissors and green beads sit,bowl
1578,569872,where is the skateboarder performing a trick,street
1579,386532,where are small airplanes parked,hangar
1580,554346,where does the young child look while brushing teeth,mirror
1581,223830,where did the large gray and blue commercial airplane park,airport
1582,436856,where is the motorcycle being worked on,garage
1583,64423,where is the cat laying,bag
1584,86922,where is the young girl combing her hair,bedroom
1585,153985,where do two men use apple laptop computers,building
1586,411208,where is the dog laying on a chair,room
1587,180160,where do three sinks sit,bathroom
1588,408116,where is the gray cat sitting,suitcase
1589,458328,where does the grey and white puppy sit,car
1590,570016,where does the woman sell vegetables,stall
1591,476060,where is the bus taking a turn,street
1592,482798,"where is the plane sitting ,",stadium
1593,96185,where are bears having a dispute within a zoo enclosure,pool
1594,115311,where does the kitten take a nap,purse
1595,233642,where is the boy and a girl helping a woman bake some cake,kitchen
1596,174399,where do many older people sit,umbrellas
1597,149566,where do the teddy bear sitting,chair
1598,511160,where is the man standing while talking on a cell phone,bar
1599,377850,where is the woman reading her tablet,bed
1600,497759,where is the man looking and taking a peek,oven
1601,202004,where does the horse pull a man down a city street,wagon
1602,183626,where is the fluffy cat laying back,chair
1603,370638,where is the multi colored cat,chair
1604,110989,"where is the cat looking ,",mirror
1605,510684,"where is the common room decorated with a fine vase , painting and chandelier",house
1606,305887,where is the white toilet sitting,bathroom
1607,550746,where are the couple of men standing,kitchen
1608,136764,where does the man sit next to an armoire with a mirror,bedroom
1609,359180,where are two people crowded,bathroom
1610,58105,where is the man standing,room
1611,127834,where is the man laying,bed
1612,64953,where is the red bull dozer truck,street
1613,213034,where are some young boys having fun,street
1614,265447,where does an orange cat curl up,sink
1615,341917,where is a toilet,bathroom
1616,329351,where is the gourmet hot dog,box
1617,509054,where does the woman take a photo of herself,mirror
1618,2752,where are four people sitting in a circle,room
1619,350597,"where is the tub , toilet and sink with a wooden cabinet",bathroom
1620,361700,where does the man adjust something on a mechanical device,vest
1621,170045,where is the woman making something,kitchen
1622,199598,where is a very large bathroom,house
1623,392526,where is the man with a hat eating a pastry,street
1624,97613,"where are the man , woman and two dogs moving along",boat
1625,546301,where are bags of luggage placed,cart
1626,202548,where does the small cat stick its head while someone puts a textual joke on it,bag
1627,280951,where does the man decorate the christmas tree,room
1628,507101,where do the few elphants stand,zoo
1629,381217,"where are two men standing , one has a knife and is in front of a pizza and the other is holding a piece of pizza on his plate",kitchen
1630,558378,where is the light turned on,bedroom
1631,395170,where is the black cat sitting,suitcase
1632,544703,where is the tv sitting,room
1633,552199,where is the couple preparing a large dinner,kitchen
1634,127540,where are two giraffes outside,zoo
1635,171467,where did the pizza cut into eight slices,box
1636,51178,where is the vegetable pizza sitting,box
1637,411063,where is the black and white dog,bathtub
1638,165433,"where are the bed , tv and loveseat",bedroom
1639,62292,where is an extra bed set up,bedroom
1640,217045,"where are two cats , one yellow and the other gray , interacting",bathroom
1641,539922,where is blue and purple eucalyptus transformed,vase
1642,460139,where is the person working,shop
1643,480376,where do two children sit,tent
1644,420237,where did the glass wall shower,bathroom
1645,160712,where is an old man laying,bed
1646,36482,where is the soldier holding a blue bicycle,office
1647,144817,where does the couple holding wine glass,museum
1648,98162,where do two women and a man play,pool
1649,478298,where is the toddler wearing slippers holding a toothbrush,room
1650,404739,where does the british railways train wait,station
1651,14969,where is the man holding his cell phone taking a picture,mirror
1652,517403,where do the pair of women stand,kitchen
1653,555811,where is the blonde cat sitting,window
1654,165410,where are floral drapes and bedspread,room
1655,18542,where is the young boy sitting,sink
1656,361858,where did the walk in glass wall shower,bathroom
1657,360896,where is the cat sitting,suitcase
1658,91411,where are the hot dog and fries served,tray
1659,414010,where is the girl holding a toothbrush,bathroom
1660,553668,where are the couple of women standing,pool
1661,279415,where do three wine imbibing friends pose,bar
1662,523890,where is the bisons ' batter,box
1663,16009,where is four mannequin wearing men wear,photograph
1664,412781,where are two cats playing,sink
1665,538349,where is the young boy brushing his teeth,mirror
1666,516624,where does the young boy sit,chair
1667,83149,where does the cook work on preparing food,kitchen
1668,327368,where is a small white and red plane,garage
1669,147290,where is the tv sitting above a fire place,room
1670,235429,where is the family playing the wii,house
1671,550617,where is the chef preparing a meal,kitchen
1672,37123,where is the boat docked,marina
1673,570951,where do two chefs start their prep work,restaurant
